Date,Open,High,Low,Close,Volume
2021-10-12,385.282,387.28,381.818,382.788,728693.04607342
2021-10-13,382.204,382.639,376.405,381.431,683985.73785325
2021-10-14,383.005,385.479,381.67,382.659,524526.40430697
2021-10-15,383.768,389.309,383.768,387.973,677639.25860139
2021-10-18,386.538,389.408,385.202,386.528,430553.03501548
2021-10-19,388.181,391.872,385.489,391.842,454287.65471437
2021-10-20,391.288,394.493,390.081,393.396,346787.59357796
2021-10-21,392.525,395.83,389.556,395.247,406419.23389868
2021-10-22,396.147,398.71,392.89,398.62,533967.29748703
2021-10-25,398.046,400.411,396.028,399.016,482916.54177261
2021-10-26,387.241,391.298,385.342,389.16,1620631.0803551
2021-10-27,387.775,388.636,380.235,380.897,1028471.2168236
2021-10-28,373.456,374.228,347.531,351.935,2049474.2040817
2021-10-29,345.423,352.944,345.423,350.549,1376783.7844765
2021-11-01,350.332,354.052,346.334,348.224,792594.41168699
2021-11-02,350.332,351.569,343.801,346.601,951237.19185183
2021-11-03,343.484,348.125,342.969,347.491,688221.10322658
2021-11-04,346.67,352.825,346.67,349.995,1007708.7301629
2021-11-05,354.25,359.693,351.826,357.565,1127098.3340378
2021-11-08,358.178,358.634,353.626,356.476,533903.63057734
2021-11-09,356.902,359.109,353.883,357.713,561207.63956246
2021-11-10,356.991,360.039,354.617,355.338,573162.87038244
2021-11-11,354.3,354.844,350.332,353.221,484496.0874845
2021-11-12,352.894,354.131,351.677,352.934,503048.42285161
2021-11-15,353.765,354.834,352.557,353.281,979929.74581975
2021-11-16,353.726,354.477,347.947,347.976,816309.83025439
2021-11-17,348.807,350.105,347.145,347.343,799737.23260293
2021-11-18,347.738,347.738,339.436,344.849,1466283.2901298
2021-11-19,345.057,347.878,341.198,346.531,804012.01082512
2021-11-22,347.818,358.515,346.72,356.358,960909.50919569
2021-11-23,356.792,361.364,355.249,357.406,790776.36771022
2021-11-24,357.585,361.414,354.052,354.617,618622.0544885
2021-11-26,347.709,352.143,346.66,348.877,531816.77075965
2021-11-29,350.202,353.636,347.551,351.262,540631.10070148
2021-11-30,349.006,349.678,343.316,343.781,1294931.3820874
2021-12-01,344.582,347.838,340.931,341.001,722393.05377151
2021-12-02,343.425,350.678,342.861,347.491,710901.681865
2021-12-03,347.521,353.004,347.521,352.687,757334.06016208
2021-12-06,356.021,362.068,354.824,358.722,1112101.2397547
2021-12-07,357.901,359.811,355.556,357.446,932663.63418146
2021-12-08,358.307,362.038,357.139,358.842,474291.19138812
2021-12-09,357.366,363.047,355.695,362.562,764761.86629283
2021-12-10,362.899,366.5,360.731,365.719,487320.67498592
2021-12-13,365.877,373.496,365.56,371.893,918071.78483155
2021-12-14,371.22,376.812,370.072,370.805,920039.3955168
2021-12-15,371.309,374.189,368.806,373.368,681865.52870191
2021-12-16,374.713,377.553,372.081,373.269,731963.30194269
2021-12-17,374.011,375.06,371.112,372.023,1156135.4977867
2021-12-20,370.795,371.736,361.711,364.62,873394.79418741
2021-12-21,366.084,374.713,365.639,373.041,809958.29807318
2021-12-22,373.041,375.514,373.041,374.337,725628.94972126
2021-12-23,375.04,378.632,374.535,375.684,619402.22677869
2021-12-27,376.001,379.275,375.704,378.672,367498.54035941
